ID,CLASS
5105874,1
5105875,1
5105877,1
5105878,1
5105879,0
5105880,1
5105881,0
5105883,1
5105884,0
5105886,1
5105888,0
5105889,0
5105891,0
5105892,0
5105893,0
5105896,1
5105897,0
5105898,0
5105899,0
5105900,0
5105901,1
5105902,1
5105903,0
5105904,1
5105905,0
5105906,0
5105907,1
5105908,1
5105909,1
5105910,0
5105911,1
5105912,1
5105913,0
5105914,0
5105915,0
5105916,1
5105917,0
5105918,1
5105919,1
5105920,1
5105921,1
5105922,0
5105923,1
5105924,1
5105925,0
5105926,0
5105927,0
5105928,0
5105929,0
5105930,1
5105931,0
5105933,1
5105935,1
5105936,1
5105938,1
5105939,1
5105940,1
5105941,1
5105942,0
5105943,0
5105944,1
5105945,1
5105946,1
5105947,0
5105948,1
5105949,0
5105950,1
5105951,0
5105952,0
5105954,0
5105955,0
5105957,1
5105958,1
5105959,0
5105962,1
5105963,1
5105965,0
5105966,1
5105967,1
5105968,1
5105969,0
5105970,1
5105971,0
5105972,0
5105973,0
5105974,0
5105975,0
5105976,1
5105977,1
5105978,0
5105979,1
5105980,0
5105981,1
5105982,0
5105984,0
5105985,0
5105986,0
5105987,0
5105989,0
5105990,1
5105991,0
5105992,1
5105993,0
5105994,1
5105995,0
5105996,0
5105997,1
5105998,0
5105999,0
5106000,1
5106002,0
5106003,0
5106004,0
5106005,0
5106006,1
5106007,1
5106008,0
5106009,0
5106013,0
5106014,0
5106016,0
5106017,1
5106018,0
5106019,1
5106021,1
5106022,1
5106023,1
5106025,1
5106027,1
5106028,1
5106030,0
5106031,1
5106032,0
5106033,1
5106037,1
5106038,0
5106039,0
5106040,0
5106041,0
5106042,0
5106043,1
5106044,1
5106046,0
5106047,1
5106048,0
5106049,0
5106050,0
5106052,0
5106053,0
5106056,0
5106057,1
5106058,1
5106059,1
5106060,1
5106062,1
5106063,1
5106064,0
5106065,1
5106066,1
5106067,1
5106068,1
5106069,0
5106070,1
5106071,1
5106073,0
5106075,1
5106076,0
5106077,0
5106079,0
5106080,0
5106081,1
5106082,1
5106083,0
5106084,0
5106085,0
5106086,1
5106087,0
5106088,1
5106089,0
5106091,0
5106092,0
5106093,0
5106094,0
5106095,0
5106096,0
5106098,1
5106099,1
5106100,1
5106101,0
5106102,1
5106103,1
5106104,1
5106105,0
5106106,0
5106107,0
5106113,0
5106114,1
5106115,0
5106116,1
5106117,1
5106118,0
5106120,1
5106121,1
5106122,1
5106125,0
5106127,0
5106128,1
5106129,1
5106134,0
5106135,0
5106136,0
5106137,0
5106139,0
5106140,0
5106141,1
5106143,1
5106146,0
5106147,0
5106148,1
5106149,0
5106151,1
5106152,0
5106153,0
5106154,0
5106155,0
5106156,0
5106157,0
5106158,0
5106159,0
5106160,0
5106161,0
5106163,0
5106164,0
5106165,1
5106166,0
5111062,0
5111063,0
5111064,0
5111065,0
5111067,0
5111068,0
5111069,0
5111071,1
5111072,0
5111076,0
5111077,1
5111078,0
5111079,0
5111080,0
5111082,0
5111084,0
5111085,0
5111086,0
5111087,0
5111088,0
5111089,1
5111090,0
5111091,1
5111092,0
5111093,0
5111094,0
5111095,1
5111096,0
5111097,0
5111098,0
5111099,0
5111100,0
5111101,1
5111102,1
5111103,0
5111104,1
5111106,1
5111107,1
5111108,0
5111109,0
5111110,0
5111111,0
5111112,0
5111113,0
5111114,1
5111115,1
5111116,0
5111117,0
5111118,0
5111119,0
5111120,0
5111122,0
5111125,1
5111126,0
5111127,0
5111128,0
5111131,0
5111132,0
5111133,0
5111134,0
5111135,0
5111136,1
5111137,0
5111138,0
5111139,0
5111140,1
5111142,1
5111143,1
5111144,0
5111145,0
5111146,1
5111149,0
5111152,0
5111153,0
5111154,0
5111155,0
5111156,0
5111157,1
5111158,0
5111159,0
5111160,0
5111161,0
5111162,1
5111163,1
5111164,0
5111165,1
5111166,0
5111167,1
5111169,1
5111170,0
5111171,0
5111172,0
5111173,0
5111174,0
5111176,0
5111177,0
5111178,0
5111180,0
5111182,0
5111185,1
5111186,1
5111187,1
5111188,0
5111189,1
5111190,0
5111191,0
5111192,0
5111193,0
5111194,1
5111195,0
5111196,0
5111197,1
5111200,1
5111201,1
5111203,0
5111204,0
5111205,1
5111206,0
5112591,1
5112592,1
5112593,1
5112594,1
5112597,0
5112598,0
5112599,0
5112600,0
5112601,0
5112602,1
5112603,1
5112604,1
5112605,1
5112606,1
5112608,1
5112609,0
5112611,0
5112614,1
5112615,1
5112616,0
5112621,0
5112622,0
5112623,0
5112624,0
5112625,0
5112626,1
5112627,1
5112628,1
5112629,1
5112630,0
5112631,1
5112632,1
5112633,0
5112634,1
5112636,1
5112637,0
5112638,1
5112639,1
5112640,0
5112644,1
5112645,1
5112646,0
5112647,0
5112648,0
5112649,1
5112650,1
5112651,0
5112652,1
5112653,1
5112654,1
5112655,1
5112656,1
5112657,1
5112660,0
5112661,0
5112662,0
5112663,0
5112664,1
5112665,0
5112666,0
5112672,1
5112673,1
5112674,1
5112675,0
5112676,1
5112677,0
5112681,0
5112682,1
5112683,1
5112684,1
5112685,1
5112686,1
5112687,0
5112688,0
5112689,0
5112690,0
5112691,1
5112692,0
5112693,0
5112694,1
5112695,1
5112696,1
5112699,1
5112700,0
5112701,0
5112702,0
5112703,0
5112705,1
5112707,0
5112708,1
5112709,1
5112710,1
5112711,0
5112715,1
5112716,1
5112717,1
5112722,0
5112724,1
5112725,0
5112726,0
5112729,1
5112730,1
5112731,0
5112732,0
5112733,1
5112734,0
5112735,1
5112736,1
5112737,0
5112738,0
5112740,1
5112741,1
5112742,1
5112743,1
5112744,1
5112745,0
5112746,0
5112747,1
5112748,1
5112752,1
5112754,1
5112755,1
5112756,0
5112758,1
5112759,1
5112760,1
5112761,1
5112762,1
5112763,1
5112764,1
5112765,1
5112766,0
5112767,1
5112768,0
5112769,0
5112770,0
5112771,0
5112772,1
5112774,1
5112775,1
5112776,1
5112778,0
5112780,1
5112781,0
5112782,0
5112783,0
5112784,0
5112785,1
5112786,0
5112787,0
5112788,1
5112796,0
5112798,0
5112799,0
5112801,1
5112802,1
5112803,0
5112805,0
5112806,0
5112807,1
5112809,1
5112810,0
5112811,0
5112812,1
5112813,1
5112814,1
5112815,1
5112817,1
5112818,1
5112819,1
5112820,1
5112821,1
5112825,1
5112826,1
5112827,1
5112828,1
5112829,0
5112830,0
5112831,0
5112832,0
5112833,0
5112835,1
5112837,1
5112838,0
5112839,0
5112840,0
5112842,0
5112843,0
5112844,1
5112846,1
5112847,0
5112848,0
5112849,1
5112850,0
5112851,1
5112852,0
5112854,1
5112855,0
5112856,0
5112858,0
5112861,0
5112862,1
5112865,1
5112867,0
5112868,0
5112869,0
5112870,0
5112872,0
5112873,0
5112874,0
5112876,1
5112877,0
5112878,0
5112879,0
5112881,0
5112882,0
5112883,0
5112884,1
5112885,0
5112886,1
5112887,0
5112888,1
5112889,1
5112895,0
5112896,0
5112897,0
5112898,0
5112899,1
5112901,1
5112902,0
5112903,0
5112904,0
5112905,0
5112907,0
5112908,0
5112909,0
5112910,1
5112911,1
5112912,1
5112915,0
5112916,1
5112917,1
5112919,0
5112920,0
5112921,1
5112923,1
5112924,0
5112926,0
5112928,0
5112931,0
5112932,0
5112933,0
5112935,0
5112937,0
5112938,0
5112940,1
5112941,1
5112942,1
5112946,0
5112947,0
5112948,0
5112949,1
5112950,1
5112952,0
5112953,0
5112954,1
5112955,0
5112956,0
5112957,1
5112959,0
5112960,1
5112961,0
5112962,0
5112963,1
5112964,1
5112965,1
5112966,0
5112967,0
5112968,1
5112969,1
5112972,0
5112975,1
5112976,0
5112977,1
5112978,1
5112979,0
5112981,0
5112982,1
5112983,1
5112984,0
5112985,0
5112986,0
5112987,0
5112988,0
5112989,0
5112990,1
5112991,1
5112992,1
5112993,0
5112994,0
5112995,0
5112996,0
5112997,1
5113003,1
5113004,0
5113005,0
5113006,1
5113007,1
5113010,0
5113011,1
5113012,1
5113013,0
5113014,1
5113015,1
5113016,0
5113017,0
5113018,0
5113020,0
5113022,0
5113023,1
5113024,0
5113025,1
5113026,0
5113027,0
5113028,0
5113030,0
5113035,0
5113037,0
5113039,0
5113040,1
5113042,1
5113045,0
5113046,0
5113047,0
5113048,0
5113049,1
5113051,0
5113052,0
5113054,0
5113056,0
5113057,0
5113058,0
5113059,1
5113060,1
5113061,0
5113062,0
5113063,0
5113064,0
5113065,0
5113066,1
5113067,0
5113068,0
5113069,0
5113070,1
5113071,0
5113072,0
5113073,0
5113074,0
5113075,0
5113076,0
5113077,0
5113078,0
5113079,0
5113080,0
5113081,1
5113082,0
5113083,1
5113085,0
5113086,0
5113087,1
5113088,0
5113091,1
5113092,0
5113093,0
5113094,0
5113096,0
5113097,0
5113100,0
5113101,0
5113102,0
5113104,1
5113105,1
5113106,0
5113110,0
5113111,0
5113113,0
5113114,1
5113116,0
5113118,1
5113119,1
5113120,1
5113121,0
5113122,1
5113125,1
5113126,0
5113127,1
5113129,0
5113130,1
5113131,1
5113132,0
5113134,0
5113135,0
5113137,0
5113138,1
5113141,0
5113145,0
5113146,0
5113147,0
5113148,0
5113149,1
5113152,1
5113153,0
5113154,0
5113156,0
5113158,0
5113159,1
5113160,1
5113161,1
5113162,1
5113163,0
5113164,0
5113167,0
5113168,0
5113169,0
5113170,1
5113171,0
5113172,0
5113173,0
5113174,0
5113175,1
5113176,0
5113177,0
5113178,0
5113180,0
5113181,1
5113182,0
5113183,1
5113186,1
5113188,0
5113189,0
5113190,1
5113191,0
5113192,0
5113193,1
5113194,1
5113195,1
5113196,1
5113197,0
5113199,0
5113201,1
5113204,1
5113205,1
5113206,0
5113207,0
5113208,0
5113210,0
5113211,1
5113212,1
5113213,0
5113214,0
5113215,1
5113216,0
5113217,1
5113218,0
5113221,0
5113222,0
5113223,1
5113224,1
5113226,0
5113227,0
5113228,1
5113230,1
5113231,0
5113232,1
5113233,1
5113235,0
5113237,1
5113238,0
5113239,1
5113240,0
5113241,0
5113243,0
5113244,0
5113245,1
5113246,0
5113249,1
5113250,0
5113251,0
5113252,0
5113253,0
5113254,0
5113255,1
5113256,1
5113257,0
5113258,0
5113259,0
5113261,1
5113262,1
5113263,1
5113264,1
5113265,1
5113266,0
5113267,0
5113268,1
5113269,0
5113271,1
5113272,0
5113274,0
5113275,0
5113276,0
5113277,1
5113278,0
5113279,1
5113282,1
5113283,0
5113284,1
5113285,0
5113286,1
5113287,0
5113288,0
5113289,0
5113290,0
5113291,1
5113292,0
5113293,1
5113294,1
5113295,1
5113296,0
5113297,1
5113298,1
5113299,1
5113300,1
5113301,0
5113302,1
5113303,1
5113304,0
5113305,1
5113306,0
5113307,0
5113308,1
5113309,1
5113310,0
5113313,1
5113315,1
5113316,1
5113317,1
5113318,0
5113319,0
5113321,0
5113322,1
5113323,1
5113324,1
5113325,1
5113327,1
5113328,0
5113329,1
5113330,0
5113331,1
5113332,0
5113333,1
5113335,0
5113336,1
5113337,0
5113338,0
5113339,0
5113340,0
5113341,0
5113342,0
5113343,0
5113344,0
5113345,0
5113346,0
5113347,1
5113348,0
5113350,0
5113351,1
5113352,0
5113353,0
5113354,1
5113355,1
5113356,0
5113357,1
5113358,1
5113359,1
5113360,0
5113361,0
5113362,1
5113363,1
5113364,0
5113365,1
5113366,1
5113367,0
5113368,1
5113369,0
5113370,1
5113371,0
5113372,1
5113373,0
5113374,1
5113376,0
5113377,0
5113378,0
5113383,0
5113384,1
5113385,0
5113386,0
5113387,0
5113389,1
5113390,0
5113391,0
5113392,0
5113393,0
5113394,1
5113395,1
5113396,1
5113397,0
5113398,1
5113399,0
5113400,1
5113401,0
5113403,0
5113404,1
5113405,1
5113406,0
5113407,0
5113408,0
5113409,0
5113410,0
5113411,1
5113412,1
5113414,1
5113415,1
5113416,1
5113417,1
5113418,0
5113419,0
5113420,0
5113421,0
5113423,1
5113424,0
5113425,1
5113426,1
5113427,1
5113428,0
5113429,1
5113431,0
5113432,0
5113434,0
5113437,1
5113439,1
5113440,0
5113441,0
5113442,0
5113443,1
5113446,0
5113447,0
5113448,1
5113451,0
5113452,1
5113453,0
5113454,0
5113455,0
5113456,0
5113457,0
5113458,0
5113459,0
5113460,0
5113462,0
5113463,0
5113464,1
5113465,1
5113466,0
5113467,1
5113468,0
5113469,0
5113470,1
5113472,0
5113473,0
5113474,0
5113476,0
5113477,1
5113478,1
5113480,0
5113481,0
5113483,0
5113484,1
5113485,1
5113486,0
5113487,0
5113488,1
5113490,0
5113491,0
5113492,0
5113493,0
5113494,0
5113495,0
5113496,0
5113497,0
5113499,0
5113500,0
5113502,1
5113503,1
5113505,1
5113507,0
5113508,1
5113509,0
5113510,1
5113511,1
5113515,0
5113516,1
5113517,1
5113518,1
5113519,0
5113520,0
5113521,0
5113522,0
5113523,0
5113525,1
5113526,0
5113527,0
5113531,1
5113533,0
5113534,0
5113535,0
5113536,0
5113537,0
5113538,1
5113539,1
5113540,0
5113541,1
5113542,0
5113546,1
5113548,1
5113552,1
5113553,0
5113556,0
5113557,0
5113558,0
5113560,0
5113562,1
5113563,1
5113565,1
5113566,1
5113567,1
5113568,1
5113569,1
5113570,0
5113571,1
5113573,1
5113574,1
5113576,0
5113577,0
5113578,0
5113580,0
5113581,0
5113583,1
5113584,1
5113585,0
5113586,0
5113587,0
5113588,1
5113589,0
5113590,0
5113591,0
5113592,0
5113593,0
5113594,1
5113595,0
5113596,1
5113597,0
5113598,1
5113599,0
5113600,1
5113601,1
5113602,0
5113603,0
5113604,0
5113605,0
5113606,0
5113607,1
5113608,0
5113609,1
5113614,0
5113615,1
5113616,0
5113620,0
5113621,0
5113622,0
5113623,1
5113624,0
5113627,1
5113628,1
5113629,1
5113630,1
5113631,1
5113634,0
5113635,1
5113636,0
5113637,1
5113638,0
5113639,1
5113642,0
5113643,0
5113644,0
5113645,0
5113646,0
5113647,0
5113648,0
5113649,0
5113650,0
5113651,0
5113652,0
5113653,1
5113654,1
5113655,0
5113656,0
5113658,0
5113659,0
5113660,0
5113661,0
5113662,1
5113663,0
5113664,1
5113667,1
5113668,1
5113669,1
5113670,1
5113671,1
5113672,0
5113673,1
5113674,1
5113675,1
5113676,1
5113677,1
5113679,0
5113680,0
5113681,1
5113682,0
5113683,0
5113685,1
5113686,0
5113688,1
5113689,0
5113690,0
5113691,0
5113694,0
5113695,0
5113696,0
5113697,0
5113698,0
5113699,0
5113700,0
5113704,1
5113705,1
5113707,1
5113708,1
5113709,1
5113710,1
5113711,0
5113712,0
5113713,1
5113714,1
5113716,1
5113717,0
5113718,1
5113719,0
5113720,0
5113721,1
5113722,1
5113723,1
5113727,0
5113729,1
5113730,1
5113731,0
5113732,1
5113733,0
5113734,0
5113735,0
5113736,0
5113737,0
5113739,1
5113743,1
5113744,1
5113745,1
5113746,1
5113748,1
5113749,1
5113750,0
5113751,0
5113754,1
5113757,0
5113758,0
5113759,0
5113760,0
5113761,0
5113763,0
5113766,0
5113768,1
5113769,0
5113771,1
5113772,0
5113773,0
5113774,1
5113775,0
5113776,1
5113777,1
5113778,1
5113779,1
5113780,1
5113781,1
5113782,1
5113783,0
5113784,0
5113785,0
5113791,1
5113793,1
5113795,0
5113800,1
5113801,0
5113802,1
5113803,1
5113804,1
5113805,0
5113807,0
5113808,0
5113809,0
5113810,1
5113811,1
5113814,0
5113815,0
5113816,0
5113817,1
5113818,1
5113819,0
5113820,0
5113821,0
5113824,1
5113825,1
5113826,1
5113827,0
5113828,0
5113829,0
5113830,0
5113831,1
5113833,0
5113834,0
5113835,0
5113836,0
5113837,0
5113838,0
5113839,0
5113840,0
5113841,0
5113842,1
5113844,0
5113845,0
5113847,0
5113848,1
5113850,0
5113851,0
5113852,0
5113853,1
5113854,0
5113855,0
5113856,1
5113857,0
5113858,0
5113859,1
5113860,1
5113861,1
5113862,1
5113863,0
5113864,0
5113865,1
5113866,0
5113867,0
5113868,1
5113869,1
5113870,0
5113871,1
5113872,0
5113873,0
5113874,0
5113875,0
5113880,1
5113881,1
5113883,0
5113884,1
5113885,0
5113888,1
5113889,0
5113890,0
5113893,1
5113894,0
5113895,0
5113896,0
5113897,1
5113899,0
5113900,0
5113902,1
5113903,0
5113904,0
5113905,0
5113906,0
5113907,0
5113908,1
5113909,0
5113910,0
5113911,1
5113912,1
5113915,0
5113916,0
5113917,0
5113918,0
5113920,0
5113921,0
5113922,0
5113923,0
5113924,0
5113925,0
5113926,0
5113927,0
5113929,1
5113931,1
5113932,1
5113933,0
5113934,0
5113935,0
5113936,0
5113937,0
5113938,0
5113942,0
5113944,0
5113945,0
5113946,0
5113947,1
5113948,0
5113952,1
5113953,0
5113954,0
5113955,1
5113956,0
5113957,0
5113958,0
5113959,0
5113960,1
5113961,0
5113962,0
5113963,0
5113964,0
5113965,0
5113966,0
5113967,0
5113968,0
5113969,0
5113970,0
5113972,0
5113973,0
5113974,1
5113975,0
5113976,1
5113977,1
5113978,1
5113979,0
5113980,1
5113981,1
5113982,0
5113983,0
5113984,1
5113986,0
5113987,1
5113988,1
5113989,1
5113990,1
5113992,0
5113993,0
5113994,0
5113995,0
5113996,1
5113997,1
5113998,1
5113999,0
5114000,1
5114001,0
5114002,1
5114003,1
5114004,0
5114005,1
5114006,0
5114007,1
5114008,0
5114009,0
5114010,1
5114014,0
5114015,0
5114016,0
5114017,1
5114018,1
5114019,1
5114020,1
5114021,0
5114022,0
5114023,0
5114024,0
5114025,0
5114026,0
5114028,0
5114029,0
5114030,1
5114031,0
5114032,1
5114033,1
5114034,1
5114035,1
5114037,0
5114038,0
5114039,0
5114040,0
5114041,0
5114042,0
5114043,0
5114044,0
5114045,1
5114046,1
5114047,1
5114048,0
5114049,1
5114050,1
5114052,0
5114056,0
5114057,1
5114059,0
5114060,0
5114061,0
5114062,0
5114063,0
5114064,1
5114065,1
5114067,0
5114068,0
5114069,0
5114070,1
5114071,0
5114072,0
5114073,0
5114074,0
5114075,0
5114076,0
5114077,0
5114078,0
5114079,0
5114080,0
5114082,0
5114083,0
5114084,0
5114085,1
5114086,0
5114087,1
5114088,0
5114089,1
5114090,1
5114091,0
5114092,1
5114094,1
5114098,1
5114099,1
5114100,1
5114101,1
5114102,0
5114104,1
5114106,1
5114107,0
5114108,0
5114109,1
5114112,0
5114113,0
5114114,0
5114116,0
5114117,0
5114118,0
5114119,0
5114120,0
5114121,0
5114122,0
5114123,1
5114124,1
5114125,0
5114126,0
5114127,0
5114128,1
5114129,1
5114130,1
5114131,1
5114132,0
5114133,0
5114134,0
5114135,0
5114136,0
5114137,1
5114138,0
5114139,0
5114140,0
5114142,0
5114143,0
5114144,0
5114145,0
5114146,1
5114149,1
5114150,1
5114151,1
5114153,1
5114154,0
5114155,1
5114156,0
5114157,0
5114158,0
5114159,0
5114162,1
5114163,0
5114164,1
5114165,1
5114166,0
5114167,0
5114172,0
5114174,0
5114175,0
5114177,0
5114178,0
5114183,0
5114184,0
5114185,0
5114189,0
5114190,0
5114191,0
5114192,1
5114193,1
5114195,1
5114196,1
5114197,1
5114201,1
5114202,0
5114203,1
5114207,1
5114208,0
5114209,0
5114210,0
5114211,0
5114212,1
5114213,1
5114214,1
5114215,0
5114216,1
5114217,1
5114220,0
5114221,1
5114222,1
5114223,1
5114224,1
5114225,1
5114227,0
5114228,1
5114229,1
5114230,1
5114231,0
5114232,0
5114233,1
5114234,0
5114235,0
5114236,1
5114237,0
5114239,0
5114240,0
5114241,1
5114245,0
5114246,0
5114247,0
5114248,1
5114249,0
5114252,1
5114253,0
5114254,1
5114255,0
5114257,0
5114258,0
5114260,0
5114262,1
5114263,0
5114264,0
5114270,1
5114272,1
5114274,1
5114277,0
5114278,0
5114279,0
5114280,0
5114283,0
5114284,1
5114285,0
5114286,0
5114290,0
5114293,0
5114294,0
5114295,0
5114296,1
5114297,0
5114298,1
5114299,0
5114300,1
5114301,0
5114302,1
5114303,0
5114305,0
5114306,1
5114307,1
5114308,0
5114309,1
5114310,0
5114311,1
5114312,0
5114313,1
5114314,0
5114315,0
5114316,0
5114318,0
5114319,0
5114320,0
5114323,0
5114324,1
5114327,1
5114328,0
5114329,0
5114330,0
5114331,0
5114332,0
5114333,0
5114334,1
5114335,0
5114336,0
5114337,1
5114338,0
5114339,0
5114340,0
5114341,1
5114342,1
5114343,1
5114344,0
5114345,0
5114346,1
5114347,1
5114348,0
5114349,0
5114350,1
5114351,1
5114352,1
5114353,0
5114354,0
5114355,0
5114356,1
5114357,1
5114358,1
5114359,1
5114360,1
5114361,0
5114362,0
5114363,0
5114364,0
5114365,0
5114366,0
5114367,0
5114368,0
5114369,0
5114370,1
5114371,0
5114372,0
5114373,0
5114374,0
5114375,0
5114376,0
5114377,0
5114378,0
5114380,1
5114381,1
5114384,1
5114385,1
5114386,0
5114387,1
5114390,0
5114391,0
5114393,0
5114394,1
5114395,1
5114396,1
5114397,1
5114398,0
5114399,1
5114400,1
5114402,1
5114403,0
5114404,0
5114405,0
5114407,0
5114408,1
5114409,0
5114410,0
5114411,0
5114412,0
5114413,0
5114415,0
5114417,1
5114418,0
5114419,1
5114420,1
5114421,0
5114422,1
5114423,1
5114424,1
5114425,0
5114426,1
5114427,0
5114428,0
5114429,0
5114433,0
5114434,1
5114435,0
5114436,0
5114437,0
5114438,1
5114439,0
5114440,0
5114441,0
5114442,0
5114443,0
5114444,0
5114445,0
5114446,0
5114449,0
5114450,0
5114451,1
5114452,1
5114453,1
5114454,0
5114455,1
5114457,0
5114458,0
5114460,1
5114461,1
5114462,1
5114464,0
5114465,1
5114473,1
5114476,0
5114478,0
5114479,1
5114480,0
5114481,0
5114482,0
5114483,0
5114484,0
5114485,0
5114486,0
5114487,1
5114488,0
5114491,0
5114492,0
5114493,0
5114494,0
5114495,1
5114496,1
5114497,0
5114498,0
5114499,0
5114500,0
5114501,1
5114502,0
5114503,1
5114504,1
5114505,0
5114506,1
5114507,0
5114508,1
5114509,1
5114510,1
5114511,1
5114512,1
5114514,1
5114517,0
5114519,0
5114520,0
5114521,1
5114522,0
5114523,0
5114524,0
5114525,1
5114526,0
5114527,0
5114528,0
5114529,0
5114530,1
5114531,0
5114532,0
5114533,0
5114534,0
5114535,1
5114536,0
5114538,1
5114540,0
5114541,1
5114543,0
5114544,0
5114545,0
5114546,0
5114550,0
5114551,0
5114552,0
5114553,0
5114554,0
5114555,0
5114556,0
5114561,0
5114562,0
5114563,0
5114564,0
5114565,0
5114566,1
5114567,0
5114568,1
5114569,1
5114570,0
5114573,1
5114574,1
5114575,1
5114587,1
5114589,0
5114590,1
5114591,0
5114592,0
5114593,0
5114594,0
5114597,0
5114598,0
5114599,1
5114600,1
5114601,0
5114602,0
5114603,1
5114604,1
5114605,0
5114606,0
5114607,0
5114610,0
5114611,0
5114613,1
5114614,1
5114615,1
5114616,1
5114617,0
5114619,0
5114620,1
5114621,1
5114624,1
5114625,0
5114626,0
5114627,0
5114628,0
5114629,0
5114630,0
5114631,0
5114632,0
5114633,0
5114634,0
5114635,0
5114636,0
5114637,0
5114639,1
5114640,0
5114641,0
5114642,1
5114643,0
5114644,0
5114645,0
5114647,0
5114648,1
5114649,0
5114650,0
5114651,0
5114652,0
5114653,0
5114654,1
5114655,0
5115395,0
5115396,0
5115397,0
5115398,0
5115401,1
5115402,0
5115404,1
5115405,0
5115406,0
5115407,1
5115409,0
5115410,0
5115412,0
5115413,1
5115414,0
5115415,0
5115416,0
5115417,0
5115418,1
5115419,0
5115421,1
5115424,0
5115425,0
5115426,1
5115428,0
5115429,0
5115430,0
5115431,1
5115432,1
5115434,0
5115435,1
5115436,1
5115437,0
5115438,1
5115440,0
5115441,0
5115442,1
5115443,1
5115444,0
5115445,1
5115450,1
5115451,1
5115452,0
5115453,0
5115454,1
5115455,1
5115456,0
5115457,1
5115458,0
5115459,1
5115460,1
5115461,1
5115462,1
5115463,0
5115465,1
5115466,0
5115467,0
5115468,0
5115470,0
5115471,0
5115472,0
5115473,1
5115474,1
5115475,1
5115476,0
5115478,0
5115480,0
5115481,1
5115483,0
5115484,0
5115485,0
5115488,0
5115489,0
5115490,0
5115491,0
5115492,1
5115493,1
5115494,1
5115495,1
5115496,1
5115497,1
5115498,1
5115499,0
5115500,1
5115501,1
5115502,1
5115503,1
5115504,0
5115505,1
5115506,0
5115507,1
5115509,0
5115510,1
5115511,0
5115512,0
5115513,1
5115514,1
5115515,1
5115516,1
5115517,1
5115518,0
5115519,0
5115522,1
5115523,0
5115524,0
5115525,0
5115526,1
5115528,0
5115529,0
5115533,0
5115534,1
5115535,0
5115538,0
5115539,0
5115540,0
5115541,0
5115544,0
5115545,0
5115546,1
5115547,0
5115548,0
5115549,0
5115550,0
5115551,0
5115552,0
5115553,1
5115554,0
5115555,1
5115556,0
5115557,0
5115558,0
5115559,0
5115561,1
5115562,0
5115563,0
5115564,0
5115565,1
5115566,1
5115567,0
5115568,0
5115571,0
5115572,1
5115573,0
5115574,0
5115576,0
5115577,1
5115579,0
5115580,1
5115581,1
5115584,1
5115585,1
5115587,1
5115588,0
5115591,0
5115592,1
5115593,1
5115595,1
5115597,1
5115598,1
5115599,0
5115600,0
5115601,1
5115602,1
5115603,1
5115604,0
5115605,1
5115606,0
5115607,0
5115608,0
5115609,0
5115610,0
5115611,0
5115613,1
5115614,0
5115615,0
5115616,0
5115617,0
5115619,0
5115620,1
5115621,1
5115623,0
5115624,1
5115625,1
5115626,1
5115627,1
5115628,1
5115629,0
5115630,0
5115631,1
5115632,0
5115633,0
5115634,0
5115637,0
5115638,0
5115639,1
5115640,1
5115641,0
5115642,0
5115643,0
5115644,1
5115645,0
5115646,0
5115647,0
5115649,1
5115650,1
5115651,0
5115655,0
5115656,0
5115657,0
5115658,1
5115659,1
5115660,0
5115661,1
5115662,1
5115665,0
5115666,0
5115667,0
5115668,1
5115669,0
5115670,0
5115671,0
5115672,0
5115673,0
5115674,1
5115675,0
5115676,1
5115677,0
5115678,1
5115679,1
5115680,0
5115683,1
5115686,1
5115687,0
5115688,1
5115689,1
5115692,1
5115693,1
5115694,1
5115695,1
5115696,1
5115697,1
5115698,1
5115701,1
5115702,1
5115703,1
5115704,1
5115705,1
5115706,1
5115707,1
5115708,0
5115709,1
5115710,0
5115711,0
5115712,0
5115713,0
5115714,0
5115715,1
5115716,1
5115717,0
5115718,0
5115719,0
5115721,0
5115722,0
5115723,0
5115724,0
5115725,0
5115726,1
5115727,1
5115728,1
5115730,0
5115731,0
5115732,0
5115734,1
5115735,1
5115736,1
5115737,0
5115738,1
5115740,0
5115741,0
5115742,0
5115743,0
5115744,0
5115745,0
5115746,0
5115747,0
5115751,1
5115752,0
5115753,0
5115754,0
5115755,1
5115757,0
5115761,1
5115762,0
5115763,1
5115765,1
5115766,1
5115767,1
5115773,0
5115774,0
5115776,1
5115777,1
5115778,0
5115779,0
5115780,0
5115781,1
5115784,0
5115785,0
5115786,0
5115790,1
5115791,1
5115792,1
5115793,1
5115794,1
5115795,1
5115796,1
5115797,0
5115798,0
5115799,0
5115800,0
5115801,0
5115803,0
5115804,0
5115805,0
5115806,1
5115807,0
5115808,0
5115809,1
5115810,1
5115811,1
5115812,1
5115813,0
5115814,1
5115815,0
5115817,0
5115818,1
5115820,0
5115821,0
5115822,0
5115823,0
5115824,0
5115825,0
5115826,0
5115827,0
5115828,0
5115829,0
5115830,1
5115836,0
5115837,0
5115838,0
5115841,0
5115845,0
5115846,0
5115847,0
5115848,0
5115849,0
5115850,0
5115851,0
5115854,0
5115855,0
5115856,1
5115857,0
5115858,0
5115859,0
5115860,1
5115862,1
5115865,1
5115868,1
5115869,1
5115870,0
5115871,0
5115874,1
5115875,0
5115876,0
5115878,0
5115879,1
5115880,0
5115884,0
5115885,0
5115886,0
5115887,0
5115888,0
5115889,1
5115890,1
5115891,0
5115892,0
5115893,1
5115894,0
5115895,1
5115897,0
5115898,1
